,11,12,13,21,22,23,31,32,33
XEEEEEEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEOEEEEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEOEEEEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEOOEEEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEOOEEXEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEOOEEXOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEOOEXXOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOOOEXXOX,0.0,0.0,0.9,0.9,0.0,0.9,0.9,0.0,0.0
XOOOXXXOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEEEXXOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEOEEXXOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEOEEXXOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEOEEXXOO,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
XEOXEXXOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEOXEEEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEOXXEEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOOXXEEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOOXXEXEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOOXXEXEO,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0
EOOXXXXEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOXEEEEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOXEEEEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOXEEEEEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOXXEEEEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOXXEOEEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOXXEOEXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOXXEOOXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
EXOEEEEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOEEEXEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXOEEEXEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXOEEXXEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXOEEXXEO,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0
OXOXEXXEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEXOEEEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEXOEEEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOXOEEEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOXOXEEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OOXOXEEEX,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0
OOXOXXEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEEEEXXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOEEEEXXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOEEEXXXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OOEEEXXXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.0
OOEXEXXXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEOEEEXEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEOEEEXXE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEOEOEXXE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEOEOXXXE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEOEOXXXO,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0
EXOEOXXXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXEEOEEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXEEOEEXE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXEEOEOXE,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0
EXEEOXOXE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXEEOXOXE,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0
OXEXOXOXE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEEOEEEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEEOEEOEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEEOEXOEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEOOEXOEX,0.0,0.0,0.0,-0.8099999999999999,0.0,0.0,0.0,0.9,0.0
XEOOXXOEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOXEEEEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOXEEOEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOXEXOEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOXOXOEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOXOXOEXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOXOXOOXX,0.9,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99
XOXOXOOXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEXEOEEOX,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
EEXEOEXOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEXEOOXOX,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEXXOOXOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEXOOEEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0
EEXOOXEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEEXOEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXEEXOEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXEEXOEOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXEXXOEOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXEXXOEOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXXXXOEOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXXXXOOOE,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.0,0.45
OXXXXOOOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEEEEEOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEXEEEOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEEXEEEOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEEXEXEOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEEXOXEOX,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,-0.9,0.0
OEEXOXXOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEEEEOXE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEEXEOXE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEEXEOXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEXEXEOXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEXOXEOXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEXOXXOXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOXOXXOXO,0.0,0.45,0.0,0.45,0.45,0.45,0.0,0.0,0.45
XOXOXXOXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEXOEEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEXOEOEX,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,0.0
EXEXOEOEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEEEXOXEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXEEXOXEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXEEXOXEO,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0
OXXEXOXEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXEEEEEEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXEEEEEEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXEEEOEEO,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0
XXEXEOEEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXEXOOEEO,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0
XXXXOOEEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEEOXEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEEEOXEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEEOOXEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEXOOXEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEXOOXEEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEXOOXXEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEXOOXXOO,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.9,0.0
XXXOOXXOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEEEEXEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEEEEXEXE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEEEEXOXE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEEXEXOXE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEOXEXOXE,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0
OEOXEXOXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOEEEEXE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOOEEEXE,0.9,0.0,0.0,0.08999999999999997,0.0,0.08999999999999997,0.0,0.0,0.0
XXOOEEEXE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXOOEEOXE,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0
XXOOXEOXE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEEOEEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEEXOEEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEEXOXEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEEOEEEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEEOXEEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOEOXEEEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOEOXEEXE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOEOXEEXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOEOXEXXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOEOXOXXO,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOXOXOXXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEEEXEEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEEEEXEEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOEEEXEEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOEEEXXEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOEEOXXEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOEEOXXXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOOEOXXXO,0.0,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.0
XOOXOXXXO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XEEEEEEEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXEOEEEEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXEOEEXEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXOOEEXEO,0.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXOOXEXEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XXOOXEXOO,0.0,0.0,0.45,0.0,0.0,0.0,0.45,0.0,0.0
XXOOXXXOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOEEXEOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOEXXEOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOEXXOOE,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.0
XXOEXXOOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEEEOEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEOEEOXEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEOXEOXEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EOOXXOXEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEXEEOOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEXXEOOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEEXXEOOX,0.08999999999999997,0.9,0.0,0.0,0.0,0.08999999999999997,0.0,0.0,0.9
OEEXXXOOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEXEXEEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEEXEXEOO,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0
XEEXEXEOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEOEEEEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEOEXEEEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEOOXEEEX,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0
EEOOXEXEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEOOXEXEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEOOXXXEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OEOOXXXOX,0.45,0.45,0.45,0.0,0.0,0.0,0.45,0.0,0.45
OXOOXXXOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEXXEEEOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
